Year,ID,Gen,Variety,Moist,DM,Cprot,Psolu,ADICP,ADICP_pct,NDICP,CP_Av,ADF,aNDF,aNDFo,Ligin,Starc,Su_WS,Su_ES,Ash,Ca,P,Mg,K,S,Fat,T_NDFd30,T_NDFd48,NDFD120,NDFD240,S_NDFd24,S_NDFd30,NDF_I,NDF_Kd,TTNDFD,S_NDFd48,uNDF30,uNDF120,uNDF240,RUP,NDF_D,RFV,T_RFQ,S_RFQ,TTNDFD,NFC,T_Milk30_TDN,T_Milk30_NEL,T_Milk30_NEG,T_Milk30_NEM,T_Milk30,T_Milk48_TDN,T_Milk48_NEL,T_Milk48_NEG,T_Milk48_NEM,T_Milk48_S,S_Milk30_TDN,S_Milk30_NEL,S_Milk30_NEG,S_Milk30_NEM,S_Milk30,S_Milk48_TDN,S_Milk48_NEL,S_Milk48_NEG,S_Milk48_NEM,S_Milk48_S,Lig_TDN,Lig_NEL,Lig_NEG,Lig_NEM,NRC,Cal_TDN,ADF_TDN,ADF_NEL,ADF_NEG,ADF_NEM
18,30809,105,26661_WL325HQ,4.84,95.16,23.72,36.31,0.55,2.33,0.89,23.17,33.2,39.29,36.5,6.84,1.12,7.07,5.45,10.31,1.2,0.34,0.31,2.93,0.28,2.04,48.47,59.8,60.5,61.2,32.4,37.12,38.8,3.77,39.8,49.37,20.25,15.52,15.25,25.54,6.01,149,168.26,151.28,41.82,25.54,61.5,0.62,0.38,0.64,2780.8,60.91,0.61,0.37,0.63,2853.59,59.94,0.61,0.35,0.61,2633.73,59.39,0.61,0.34,0.6,2730.76,59.62,0.68,0.35,0.61,2.4,,,,,
18,30810,72,182238,4.93,95.07,24.43,37.77,0.6,2.45,1.19,23.83,30.64,37.01,33.13,6.2,2.05,7.18,6.22,11.13,1.24,0.34,0.33,2.61,0.3,2.19,49.44,60.89,62.32,63.75,39.7,44.17,36.25,4.33,43.8,55.11,18.71,13.95,13.42,24.86,6.92,163,181.78,175.83,46.7,26.42,62.43,0.63,0.39,0.66,2856.09,61.84,0.62,0.38,0.65,2928.46,63.73,0.63,0.41,0.68,2846,61.96,0.63,0.39,0.65,2888.62,60.62,0.68,0.36,0.63,2.39,,,,,
18,30811,158,AFX002,5.23,94.77,24.41,39.72,0.53,2.16,0.77,23.88,30.41,37.47,34.52,6.12,1.64,7.25,6.64,10.63,1.24,0.35,0.34,2.78,0.29,2.16,49.81,59.09,61.23,64.26,34.88,40.04,35.74,3.65,41.3,51.95,18.81,14.53,13.39,24.63,6.03,162,175.56,166.37,43.99,26.09,62.61,0.63,0.4,0.66,2863.76,61.34,0.62,0.38,0.64,2901.12,61.94,0.63,0.39,0.65,2758.25,60.95,0.62,0.37,0.63,2835.58,60.97,0.68,0.37,0.63,2.4,,,,,
18,30812,141,464749,4.98,95.02,22.82,34.11,0.58,2.55,0.9,22.24,32.88,39.86,36.47,6.93,1.58,7.12,6.07,9.54,1.2,0.3,0.32,2.6,0.29,1.95,47.44,60.12,60.48,60.85,32.72,37.29,39.15,3.84,39.9,49.48,20.95,15.75,15.61,24.78,6.1,148,167.91,150.35,41.89,26.74,61.5,0.62,0.38,0.64,2795.27,61.42,0.62,0.38,0.64,2893.01,60.41,0.62,0.36,0.62,2671.61,59.82,0.61,0.35,0.61,2766.43,59.9,0.68,0.35,0.61,2.4,,,,,
18,30813,135,452489_Sevelra,4.97,95.03,23.31,36.57,0.55,2.38,0.9,22.76,33.41,40.29,37.47,6.71,1.43,7.2,6.03,9.92,1.18,0.35,0.31,2.94,0.27,2.02,50.99,61.59,62.72,63.85,33.16,37.74,36.15,3.56,40.5,50.59,19.74,15.02,14.56,26.04,5.82,145,168.66,150.11,42.85,25.38,62.42,0.62,0.39,0.66,2818.1,61.36,0.62,0.38,0.64,2869.9,60.1,0.61,0.36,0.62,2635.47,59.67,0.61,0.35,0.61,2739.61,59.79,0.68,0.35,0.61,2.4,,,,,
18,30814,162,AFX457,5.12,94.88,23.72,39.58,0.5,2.1,0.88,23.23,31.74,39.06,34.98,6.13,1.78,6.74,5.86,11.27,1.15,0.36,0.31,2.78,0.28,2.2,50.13,61.02,61.36,65.66,34.46,38.95,34.34,3.83,43,52.95,19.48,15.09,13.41,26.68,6.01,153,170.45,158.94,44.83,24.62,61.49,0.61,0.38,0.64,2756.35,60.64,0.61,0.36,0.63,2816.64,60.15,0.61,0.36,0.62,2619.46,59.98,0.6,0.35,0.62,2737.75,59.9,0.68,0.35,0.61,2.41,,,,,
18,30815,57,452479,4.93,95.07,24,37.78,0.56,2.32,0.87,23.44,32.82,39.49,36.75,6.69,1.16,7.04,5.69,9.41,1.19,0.34,0.31,2.82,0.28,2.18,48.41,61.09,61.93,62.76,32.99,38.27,37.24,3.55,39.8,49.98,20.37,15.03,14.7,26.37,5.88,149,173.08,154.23,42.36,25.81,62.4,0.63,0.39,0.66,2859.61,62.24,0.63,0.39,0.66,2953.64,61.4,0.63,0.38,0.64,2739.75,60.52,0.62,0.36,0.63,2821.25,60.79,0.68,0.37,0.63,2.39,,,,,
18,30816,12,499543,5.37,94.63,24.99,40.21,0.5,2.02,0.93,24.48,29.95,36.86,32.85,5.74,2.23,6.78,6.72,10.86,1.14,0.38,0.33,2.9,0.29,2.22,53.69,66.49,67.44,68.39,39.5,45.21,31.61,3.68,44.1,56.45,17.07,12,11.65,25.51,6.27,165,197.37,180.48,47.77,26,64.23,0.64,0.42,0.69,2953.4,63.7,0.63,0.41,0.68,3031.44,64.43,0.64,0.43,0.7,2887.92,62.62,0.63,0.4,0.66,2930.52,61.61,0.69,0.38,0.65,2.43,,,,,
18,30817,56,340114,4.6,95.4,18.02,32.89,0.57,3.18,1.15,17.44,39.58,48.62,46.06,8.51,1.15,7.31,6.47,8.58,1.06,0.28,0.27,2.54,0.21,1.38,45.62,50.4,55.4,58,23.18,27.64,42,3.28,35.5,41.88,26.44,21.68,20.42,28.27,5.09,111,110.57,99.35,35.82,24.57,56.92,0.56,0.3,0.56,2415.6,53.98,0.55,0.25,0.5,2375.9,50.83,0.54,0.19,0.44,2067.04,52.51,0.55,0.22,0.47,2261.05,55.19,0.59,0.27,0.53,2.13,,,,,
18,30818,202,Hi-Gest360,5.17,94.83,24.07,39.51,0.57,2.36,0.81,23.5,29.76,37.04,33.34,6.06,2.19,7.67,6.75,9.85,1.18,0.35,0.32,2.55,0.29,2.16,50.88,57.78,59.77,64.54,33.4,37.98,35.46,3.52,40.8,50.96,18.2,14.9,13.14,27.57,5.79,165,176.91,168.55,43.17,27.69,64.01,0.64,0.42,0.69,2971.74,61.97,0.63,0.39,0.65,2969.77,62.02,0.64,0.39,0.65,2801.54,61.64,0.63,0.38,0.65,2907.64,61.91,0.69,0.39,0.65,2.42,,,,,
18,30819,61,ABI700_FD6,5.08,94.92,21.22,36.23,0.56,2.66,0.6,20.66,34.7,42.19,39.3,7.16,1.52,7.36,6.86,9.47,1.17,0.32,0.3,2.56,0.25,1.74,46.05,54.14,59.13,62.23,24.4,29.33,37.77,3.08,37,43.94,22.76,17.24,15.94,27.45,4.95,136,141.96,126.28,37.67,25.99,59.5,0.6,0.35,0.61,2639.12,58,0.59,0.32,0.58,2665.1,54.85,0.58,0.27,0.52,2345.5,56.23,0.58,0.29,0.55,2530.75,58.51,0.65,0.33,0.59,2.32,,,,,
18,30820,184,5364,5.33,94.67,23.13,39.72,0.49,2.13,0.64,22.64,31.22,39.22,35.48,6.1,2.03,7.07,6.12,9.78,1.13,0.35,0.31,2.62,0.28,2.16,49.94,59.29,61.68,66.29,32.01,37.05,33.71,3.22,40.3,50.32,19.64,15.03,13.22,27.78,5.44,153,168.86,155.25,42.74,26.33,62.68,0.63,0.4,0.66,2860.73,61.35,0.62,0.38,0.64,2897.16,60.5,0.62,0.36,0.63,2683.6,60.31,0.62,0.36,0.62,2799.06,61.22,0.68,0.37,0.64,2.39,,,,,
18,30901,96,467903,4.66,95.34,23.33,35.83,0.61,2.62,0.74,22.72,33.52,39.18,36.34,7.24,1.24,7.33,5.97,9.11,1.19,0.33,0.3,2.87,0.28,2.03,48.01,57.25,57.41,57.56,32.83,36.52,42.44,4.05,38.6,47.99,20.37,16.69,16.63,25.77,6.39,149,165.41,151.33,40.6,27.09,62.47,0.63,0.39,0.66,2871.94,61.27,0.63,0.37,0.64,2913.1,60.8,0.62,0.37,0.63,2719.9,60.07,0.62,0.35,0.62,2806.1,60.18,0.67,0.36,0.62,2.37,,,,,
18,30902,114,ApolloII,5.09,94.91,22.55,38.77,0.55,2.44,0.72,22,33.42,40.87,37.13,6.8,1.94,6.43,5.47,9.58,1.08,0.34,0.29,2.77,0.27,2.14,47.41,57.39,59.58,61.76,29.65,34.36,38.24,3.04,36.5,46.17,21.49,16.52,15.63,28.88,5.32,143,156.63,138.1,39.25,25.57,61.1,0.61,0.37,0.64,2758.56,60.15,0.61,0.36,0.62,2812.44,58.54,0.6,0.33,0.59,2564.89,58.18,0.6,0.32,0.58,2667.87,59.9,0.68,0.35,0.61,2.39,,,,,
18,30903,64,217419,5,95,24.34,40.12,0.52,2.14,0.7,23.82,31.13,37.84,34.58,6.38,1.19,6.89,5.82,10.26,1.17,0.36,0.28,2.9,0.29,2.22,47.8,59.87,61.14,62.4,34.1,38.71,37.6,3.66,40.1,50.51,19.75,14.71,14.23,25.17,6.04,159,176.54,161.94,42.74,26.04,62.08,0.63,0.39,0.65,2844.66,61.79,0.63,0.38,0.65,2931.66,61.56,0.63,0.38,0.64,2747.35,60.68,0.62,0.37,0.63,2828.85,60.93,0.68,0.37,0.63,2.4,,,,,
18,30904,164,AFX008,5.17,94.83,24.45,40.76,0.5,2.06,0.75,23.94,29.48,36.14,31.79,5.71,2.17,6.76,5.77,10.98,1.09,0.37,0.3,2.98,0.29,2.2,50.86,64.79,66.35,67.9,35.68,41.83,32.1,3.84,44.5,55.01,17.76,12.16,11.6,25.82,6.07,170,196.74,180.66,46.64,26.99,63.31,0.63,0.41,0.68,2915.28,63.33,0.63,0.41,0.68,3019.64,63.06,0.63,0.4,0.67,2829.54,62.3,0.63,0.39,0.66,2920.45,61.66,0.69,0.38,0.65,2.42,,,,,
18,30905,196,55V50,4.95,95.05,22.1,35.89,0.52,2.37,0.67,21.58,33.99,41.02,37.91,6.97,1.22,6.94,5.69,9.57,1.22,0.33,0.33,2.65,0.28,2.06,45.83,56.06,57.79,61.3,29.4,34.11,38.7,3.46,38.5,47.21,22.22,17.31,15.88,26.51,5.57,142,152.49,139.56,40.09,25.91,60.29,0.61,0.36,0.62,2712.48,59.55,0.61,0.35,0.61,2775.93,58.25,0.6,0.32,0.58,2544.22,58.39,0.6,0.33,0.59,2672.43,59.55,0.67,0.35,0.61,2.37,,,,,
18,30906,68,204593,5.32,94.68,25.09,40.6,0.62,2.47,1.2,24.47,31.44,38.01,35.2,6.16,2.11,6.55,6.04,11.13,1.17,0.39,0.36,2.72,0.29,2.15,53.9,64.41,65.62,66.84,37.13,42.29,33.16,3.84,43.8,54.88,17.52,13.07,12.6,26.14,6.21,158,184.77,169.49,46.45,24.82,63.57,0.63,0.41,0.68,2887.63,62.33,0.62,0.39,0.66,2930.42,62.37,0.62,0.39,0.66,2755.76,61.32,0.62,0.38,0.64,2833.6,60.28,0.68,0.36,0.62,2.39,,,,,
18,30907,202,Hi-Gest360,4.96,95.04,25.64,39.29,0.53,2.07,1,25.11,30.44,36.71,33.32,6.05,1.26,7.33,5.75,10.22,1.23,0.37,0.33,2.7,0.31,2.23,51.9,65,65.46,65.93,37.41,42.6,34.07,3.77,42.9,54.31,17.66,12.68,12.51,24.14,6.25,165,196.18,177.85,45.96,26.21,64.27,0.64,0.42,0.69,2982.72,63.97,0.64,0.42,0.69,3071.23,63.97,0.64,0.42,0.69,2894.42,62.64,0.64,0.4,0.66,2957.1,61.89,0.69,0.39,0.65,2.44,,,,,
18,30908,30,502460,5.01,94.99,20.81,37.3,0.6,2.89,0.62,20.21,34.37,42.74,40.23,7.04,2.11,6.75,6.21,9.68,1.12,0.33,0.31,2.68,0.26,1.75,48.72,55.01,61.12,63.51,29.81,35.11,36.49,3.36,39.3,48.33,21.92,16.62,15.6,27.73,5.47,135,141.24,133.43,41.1,25.65,60.23,0.6,0.36,0.62,2655.63,57.85,0.59,0.32,0.58,2641.09,57.36,0.59,0.31,0.57,2450.25,57.42,0.59,0.31,0.57,2575.31,58.26,0.65,0.32,0.58,2.3,,,,,
18,30909,170,AFX015,5.16,94.84,22.88,40.35,0.5,2.2,1.15,22.37,31.08,38.91,35.56,6.37,1.77,7.17,6.97,9.93,1.22,0.33,0.33,2.6,0.28,2.06,47.28,57.04,59.22,63.13,31.66,36.57,36.87,3.69,40.7,49.95,20.51,15.87,14.35,25.14,5.82,155,164.83,155.94,42.35,27.37,61.77,0.63,0.38,0.65,2823.77,60.82,0.62,0.37,0.63,2876.12,60.44,0.62,0.36,0.62,2687.6,60.36,0.62,0.36,0.62,2807.54,60.84,0.67,0.37,0.63,2.38,,,,,
18,30910,120,467924,5.03,94.97,24.34,38.89,0.59,2.43,1.05,23.74,30.69,37.3,34.34,6.13,1.92,6.84,6.31,11.11,1.24,0.36,0.33,2.76,0.29,2.26,51.38,61.8,61.92,64.77,38.57,42.45,35.23,4.44,45,55.47,18.14,14.21,13.14,25.45,6.77,162,182.57,175.23,46.97,26.04,63.06,0.63,0.4,0.67,2882.71,62.01,0.62,0.39,0.65,2932.88,62.89,0.63,0.4,0.67,2800.66,61.98,0.62,0.39,0.65,2885.4,60.68,0.68,0.37,0.63,2.39,,,,,
18,30911,16,467960,5.17,94.83,24.08,39.64,0.56,2.34,0.85,23.52,32.45,39.82,36.47,6.56,1.47,6.71,6.11,9.73,1.2,0.36,0.32,2.67,0.28,2.04,50.28,60.04,60.79,64.73,34.05,39.78,35.27,3.53,40.9,51.55,19.8,15.61,14.05,24.84,5.88,149,167.51,155.04,43.7,25.18,62.5,0.62,0.4,0.66,2838.52,61.26,0.62,0.37,0.64,2879.77,61.47,0.62,0.38,0.64,2716.96,60.4,0.61,0.36,0.62,2791.43,60.34,0.67,0.36,0.62,2.38,,,,,
18,30912,86,430564,5.08,94.92,24.07,40.53,0.53,2.21,0.73,23.54,30.54,38.29,35.53,5.96,1.98,6.88,6.31,10.09,1.14,0.37,0.31,2.74,0.28,2.19,53.01,62.75,65.04,67.93,36.07,41.56,32.07,3.67,43.7,54.61,17.99,13.39,12.28,26.63,5.98,158,181.71,169.78,46.26,26.09,64.03,0.64,0.42,0.69,2935.97,62.6,0.63,0.4,0.66,2969.39,62.8,0.63,0.4,0.67,2803.84,61.98,0.63,0.39,0.65,2892.61,61.44,0.68,0.38,0.64,2.41,,,,,
18,30913,33,467978,5.19,94.81,24.32,39.57,0.56,2.32,0.88,23.75,33.1,40.34,36.93,6.64,1.12,6.42,5.33,9.7,1.27,0.37,0.34,2.66,0.28,2.19,49.83,59.67,60.49,64.48,33.47,38.9,35.52,3.52,40.8,51.1,20.23,15.94,14.33,26.25,5.83,146,164.57,151.92,43.31,24.34,62.28,0.62,0.39,0.66,2824.23,61.08,0.62,0.37,0.64,2867.91,60.99,0.62,0.37,0.63,2690.61,60.17,0.61,0.36,0.62,2776.96,60.28,0.67,0.36,0.62,2.38,,,,,
18,30914,8,467949,4.94,95.06,22.65,37.91,0.55,2.45,0.84,22.09,33.63,40.81,37.91,6.66,1.59,6.65,5.9,10.36,1.14,0.36,0.29,2.96,0.25,2.12,51.12,62.02,63.18,64.34,34.32,38.3,35.66,3.7,41.5,51.69,19.95,15.03,14.55,26.55,5.96,143,166.44,149.43,43.73,24.9,61.93,0.61,0.39,0.65,2771.03,60.95,0.61,0.37,0.63,2826.81,59.79,0.6,0.35,0.61,2597.89,59.48,0.6,0.35,0.61,2708.64,59.34,0.67,0.34,0.6,2.37,,,,,
18,30915,23,502485,5.22,94.78,23.5,38.17,0.67,2.84,1.15,22.83,33.93,41.23,37.44,6.99,1.61,6.43,6.29,10.57,1.21,0.36,0.32,2.74,0.27,1.94,49.28,56.88,58.15,62.16,32.08,37.36,37.84,3.81,40.6,49.98,20.91,17.25,15.6,27.73,5.99,141,151.13,142.75,42.37,23.92,60.66,0.6,0.36,0.63,2690.25,58.77,0.59,0.33,0.59,2698.88,58.81,0.59,0.33,0.59,2530.98,58.35,0.59,0.33,0.59,2632.78,58.34,0.66,0.33,0.59,2.34,,,,,
18,30916,201,22338_VernalFD2,5.06,94.94,22.04,36.99,0.55,2.5,0.92,21.49,34.82,42.16,39.18,6.84,1.9,6.17,5.84,10.41,1.1,0.35,0.29,2.88,0.26,2.07,49.83,59.65,61.2,64.03,31.49,36.64,35.97,3.64,41,50.25,21.16,16.36,15.17,26.71,5.74,136,154.24,139.79,42.64,24.24,60.72,0.6,0.37,0.63,2682.35,59.47,0.59,0.34,0.61,2724.29,58.22,0.59,0.32,0.58,2493.47,58.21,0.59,0.32,0.58,2617.17,58.57,0.66,0.33,0.59,2.33,,,,,
18,30917,128,467932,4.99,95.01,24.02,39.49,0.57,2.37,0.87,23.45,32.62,39.77,36.14,6.45,1.42,6.92,6.13,9.93,1.23,0.36,0.31,2.77,0.28,2.03,51.14,61.37,62.22,66.48,33.54,39.66,33.52,3.98,44.2,53.68,19.43,15.03,13.33,25.82,6.04,149,170.58,159.9,45.55,25.12,62.67,0.62,0.4,0.66,2840.11,61.5,0.62,0.38,0.64,2886.03,61.24,0.62,0.37,0.64,2699.35,60.98,0.62,0.37,0.63,2814.07,60.29,0.67,0.36,0.62,2.38,,,,,
18,30918,194,SW4351,5.17,94.83,23.17,38.88,0.54,2.33,0.7,22.63,31.69,38.96,36.06,6.25,1.95,6.78,6.13,9.9,1.17,0.35,0.3,2.64,0.27,2.15,50.51,59.87,62.88,66.05,31.16,35.99,33.95,3.37,41,50.28,19.28,14.46,13.23,27.28,5.47,153,171.41,156.29,42.72,26.53,62.93,0.63,0.4,0.67,2875.24,61.57,0.62,0.38,0.64,2910.14,60.04,0.62,0.35,0.62,2663.33,60.35,0.62,0.36,0.62,2802.47,60.95,0.67,0.37,0.63,2.38,,,,,
18,30919,52,491406,5.13,94.87,25.49,40.94,0.55,2.15,0.94,24.94,31.2,37.68,34.06,6.22,1.42,7.35,6.31,9.76,1.2,0.38,0.33,2.74,0.29,2.15,51.92,63.59,64.78,65.97,36.62,42.71,34.03,3.82,43.2,54.26,18.12,13.27,12.82,25.87,6.24,159,187.93,173.03,45.97,25.86,64.17,0.64,0.42,0.69,2968.9,63.43,0.64,0.41,0.68,3035.74,63.91,0.64,0.42,0.69,2882.35,62.47,0.63,0.39,0.66,2940.71,61.65,0.69,0.38,0.65,2.43,,,,,
18,30920,73,177012,4.99,95.01,21.96,37.49,0.55,2.5,0.65,21.41,32.71,40.19,37.4,6.55,2.13,7.1,6.44,9.29,1.08,0.34,0.28,2.74,0.26,1.99,50.09,60.03,61.61,64.79,30.54,36.5,35.21,3.29,39.8,49.22,20.06,15.43,14.15,27.6,5.46,147,166.67,148.65,41.88,27.23,62.63,0.63,0.4,0.66,2850.15,61.44,0.62,0.38,0.64,2894.53,60.06,0.61,0.35,0.62,2655.8,59.75,0.61,0.35,0.61,2764.13,60.49,0.66,0.36,0.62,2.36,,,,,
18,31001,148,RedFalcon,5.3,94.7,24.2,40.27,0.6,2.49,0.63,23.6,31.41,39.25,36.37,6.56,1.06,7.24,6.82,7.62,1.18,0.37,0.32,2.38,0.3,2.11,48.84,60.8,61.75,66.29,29.14,35,33.71,2.78,37.6,47.24,20.08,15.01,13.23,26.21,4.99,153,177.65,152.74,40.39,27.45,64.23,0.65,0.42,0.69,3011.52,63.8,0.65,0.42,0.69,3092.73,61.5,0.64,0.38,0.64,2807.76,61.22,0.64,0.37,0.64,2915.64,62.56,0.69,0.4,0.66,2.44,,,,,
18,31002,157,Mallard,5.33,94.67,24.44,40.72,0.55,2.26,0.69,23.88,31.08,38.39,35.97,6.3,1.82,6.95,6.26,7.9,1.05,0.38,0.31,2.51,0.3,2.28,48.97,59.69,62.73,66.18,26.97,32.83,33.82,2.52,35.7,44.85,19.59,14.31,12.98,28.36,4.7,157,179.34,151.62,38.58,27.69,64.64,0.66,0.43,0.7,3048.16,63.83,0.65,0.42,0.69,3109.86,60.92,0.64,0.37,0.63,2793.4,60.84,0.64,0.37,0.63,2908.62,63.21,0.7,0.41,0.67,2.46,,,,,
18,31003,80,452438,5.18,94.82,23.53,38.81,0.61,2.59,0.68,22.92,33.47,41.86,39.07,7.05,0.97,7.11,6.94,7.23,1.12,0.37,0.32,2.31,0.29,1.91,48.87,58.08,60.14,64.5,26.08,30.84,35.5,2.73,36.2,44.35,21.4,16.68,14.86,26.96,4.77,140,158.4,133.79,38.06,26.14,63.19,0.64,0.41,0.67,2913.52,61.83,0.63,0.38,0.65,2948.83,58.16,0.62,0.32,0.58,2601.9,58.91,0.62,0.34,0.6,2756.9,61.19,0.68,0.37,0.64,2.39,,,,,
18,31004,6,170535_Yonca,5.22,94.78,20.97,36.48,0.6,2.85,0.72,20.38,35.67,43.92,41.43,7.32,1.79,6.25,5.54,7.93,1.05,0.34,0.31,2.49,0.26,2.03,45.32,55.62,59.7,62.81,25.48,29.98,37.19,2.52,33.9,42.28,24.02,17.7,16.33,27.86,4.65,129,142.34,119.38,36.34,25.86,60.23,0.61,0.36,0.62,2712.81,59.51,0.61,0.35,0.61,2778.07,56.07,0.59,0.29,0.54,2446.21,56.51,0.59,0.29,0.55,2583.43,59.6,0.67,0.35,0.61,2.36,,,,,
18,31005,93,467900,5.04,94.96,25.95,43.67,0.71,2.75,0.89,25.24,32.75,38.87,35.94,7.17,0.95,6.87,6.34,7.48,1.1,0.42,0.34,2.7,0.31,2.13,47.59,58.49,59.93,61.37,36.07,42.64,38.63,3.67,39.5,50.27,20.37,15.57,15.01,28.17,6.19,152,174.35,162.51,42.58,26.47,64.13,0.66,0.42,0.69,3023.4,63.49,0.65,0.41,0.68,3092.56,65.51,0.66,0.44,0.72,3017.32,62.7,0.65,0.4,0.67,3006.62,62.1,0.69,0.39,0.65,2.45,,,,,
18,31006,45,502463,5.18,94.82,25.13,40.75,0.61,2.43,0.81,24.52,30.94,38.39,35.8,6.4,1.34,6.8,6.07,8.06,1.09,0.4,0.31,2.63,0.3,2.25,51.77,64.01,65,65.99,32.79,37.81,34.01,3.06,39.2,49.98,18.51,13.44,13.06,27.91,5.42,157,189.91,163.32,42.42,26.98,65.54,0.66,0.44,0.72,3086.03,64.97,0.66,0.43,0.71,3161.63,63.06,0.65,0.4,0.67,2893.26,62.41,0.65,0.39,0.66,2985.68,62.86,0.7,0.4,0.67,2.46,,,,,
18,31007,83,440497,5.14,94.86,22.77,41.12,0.6,2.63,1.35,22.18,31.74,40.48,37.5,6.84,1.77,7.18,6.18,7.46,1.09,0.35,0.32,2.33,0.29,1.98,43.72,53.41,58.37,63.1,26.59,32.39,36.9,2.55,34.2,43.41,22.78,16.85,14.94,29.2,4.78,147,154.05,138.74,37.27,28.66,61.99,0.64,0.39,0.65,2893.92,61.29,0.64,0.38,0.64,2956.58,60.03,0.63,0.35,0.62,2728.39,59.66,0.63,0.35,0.61,2827.24,62,0.68,0.39,0.65,2.4,,,,,
18,31008,147,Roadrunner,5.07,94.93,25.72,40.3,0.7,2.73,1.16,25.01,29.9,36.61,33.88,6.46,2.09,7.11,6.36,8.35,1.08,0.38,0.36,2.39,0.34,2.37,49.47,59.79,60.6,61.4,35.55,38.35,38.6,3.36,38,49.06,18.5,14.42,14.13,29.35,5.86,167,189.3,171.33,41.37,28.11,65.49,0.67,0.44,0.72,3122.52,64.58,0.66,0.43,0.7,3178,64.22,0.66,0.42,0.69,2987.31,63.08,0.66,0.4,0.67,3053.24,63.28,0.7,0.41,0.68,2.47,,,,,
18,31009,125,452481_Lakak,5.06,94.94,23.57,40.06,0.58,2.44,0.67,23,32.77,41.93,40,6.74,1.09,7.04,6.47,7.57,1.14,0.38,0.33,2.33,0.29,2.03,50.1,60.67,63.98,66.35,31.29,36.01,33.65,3.2,40.2,49.86,20.92,15.1,14.11,25.64,5.36,141,164.04,145.79,42.38,25.55,63.48,0.64,0.41,0.68,2917.52,62.45,0.63,0.39,0.66,2970.72,60.55,0.62,0.36,0.63,2707.89,60.71,0.62,0.37,0.63,2839.52,61.43,0.68,0.38,0.64,2.4,,,,,
18,31010,202,Hi-Gest360,5.49,94.51,26.31,42.16,0.58,2.21,1.02,25.73,26.91,33.79,30.72,5.43,2.53,7.51,6.74,9.2,1.07,0.42,0.35,2.49,0.33,2.35,54.47,66.93,67.84,68.75,36.49,41.77,31.25,3.56,43.7,54.89,15.38,10.87,10.56,27.68,5.9,187,223.39,201.27,46.48,29.36,67.55,0.68,0.48,0.75,3251.2,66.92,0.68,0.47,0.74,3323.25,66.08,0.68,0.45,0.73,3102.69,65.36,0.67,0.44,0.71,3194.36,64.76,0.72,0.43,0.7,2.52,,,,,
18,31011,172,AFX017,5.28,94.72,27.18,42.93,0.53,1.95,0.67,26.65,29.43,36.02,33.95,6.14,0.9,7.09,6.23,7.93,1.24,0.4,0.35,2.71,0.33,2.34,49.19,63.75,64.53,65.31,34.89,40.95,34.69,3.07,38.8,49.52,18.3,12.78,12.5,25.75,5.42,170,203.46,176.24,42.01,27.2,65.75,0.67,0.45,0.72,3149.42,66.08,0.67,0.45,0.73,3268.95,65.72,0.67,0.45,0.72,3075.4,63.6,0.66,0.41,0.68,3093.19,64.33,0.72,0.42,0.69,2.52,,,,,
18,31012,106,49878_54H11,5.1,94.9,23.8,39.68,0.54,2.27,0.69,23.26,30.7,38.63,36.03,6.14,2.12,7.27,6.47,7.65,1,0.38,0.32,2.46,0.3,2.28,50.69,62.66,63.23,67.21,28.68,33.93,32.79,2.53,36.3,46.17,19.05,14.21,12.67,28.28,4.76,156,186.34,154.06,39.58,28.34,65.46,0.66,0.44,0.71,3093.69,64.9,0.66,0.43,0.7,3168.89,61.57,0.65,0.38,0.64,2831.4,61.43,0.65,0.38,0.64,2944.91,63.57,0.7,0.41,0.68,2.46,,,,,
18,31013,89,346902,5.32,94.68,24.17,40.14,0.57,2.34,0.71,23.6,31.82,39.34,37.13,6.62,1.45,6.6,6.56,8.22,1.21,0.37,0.37,2.44,0.31,2.23,45.7,57.06,60.74,63.49,31.68,36.14,36.51,2.75,35.8,46.06,21.36,15.44,14.36,26.99,5.08,152,166.82,148.6,39.15,26.75,62.54,0.64,0.4,0.66,2912.12,62.2,0.64,0.39,0.66,2995.24,61.6,0.64,0.38,0.65,2796.17,60.37,0.63,0.36,0.62,2856.06,62.1,0.69,0.39,0.65,2.43,,,,,
18,31014,127,467935,5.11,94.89,24.31,38.89,0.61,2.52,0.98,23.69,30.91,37.5,34.42,6.37,1.94,6.58,5.76,8.88,1.1,0.38,0.34,2.64,0.31,2.42,49.06,60.19,61.56,62.92,31.83,36.05,37.08,2.98,36.9,47.56,19.1,14.42,13.91,27.6,5.39,161,183.8,161.31,40.33,27.88,64.45,0.66,0.43,0.7,3034.05,63.78,0.65,0.42,0.68,3102.52,62.26,0.65,0.39,0.66,2853.93,61.63,0.64,0.38,0.65,2944.17,62.65,0.69,0.4,0.66,2.44,,,,,
18,31015,107,22300_Lahontan,5.38,94.62,23.89,39.47,0.62,2.61,0.84,23.26,30.76,38.62,36.41,6.45,2.12,6.82,6.23,8.03,1.11,0.35,0.34,2.38,0.3,2.23,44.71,56.39,61.96,64.86,26.22,30.79,35.14,2.1,31.7,40.8,21.36,14.69,13.57,27.35,4.31,156,169.55,140.91,35.28,28.07,62.77,0.65,0.4,0.67,2947.27,62.62,0.65,0.4,0.66,3039.19,59.74,0.63,0.35,0.61,2726.18,59.25,0.63,0.34,0.6,2814.99,62.69,0.69,0.4,0.67,2.44,,,,,
