Cutting,ID,block,position,gen,Name,loc,year,DM,Cprot,ADF,aNDF,Ash,Fat,Lignin,Ca,P,Mg,K,Starch,Su_ESC,Su_WSC,TTNDFD
1,20211,2,11,28,499659,ID,2019,93.79832,24.12882,29.13743,36.94986,11.63726,1.853854,5.840483,1.478307,0.3370304,0.3429862,2.747887,0.6551587,6.162361,7.142852,54.50496
1,20212,2,12,144,22277_5246FD3,ID,2019,94.06957,22.79086,30.78476,38.3975,10.61485,1.818571,6.251801,1.446045,0.3111737,0.3127232,2.663294,0.6875799,7.06512,7.187502,48.87405
1,20213,2,13,202,Hi-Gest360,ID,2019,94.12222,22.52165,29.66746,38.00023,10.35932,1.85937,5.885406,1.357298,0.3144446,0.3011606,2.722507,0.9586782,7.385213,7.88813,50.9319
1,20214,2,14,66,206574,ID,2019,93.79238,21.64455,32.92625,40.00639,12.07697,1.714726,6.992191,1.537687,0.2968903,0.3615308,2.462423,1.012748,6.012743,6.776871,47.90721
1,20215,2,15,90,346911,ID,2019,93.96215,23.98528,29.93863,36.82502,12.17206,1.990221,5.8963,1.503991,0.3287435,0.3370148,2.830581,0.8345385,6.589556,7.084428,55.36123
1,20216,2,16,68,204593,ID,2019,93.90825,22.26428,32.92694,40.11998,12.42726,1.729574,6.528301,1.470689,0.3179168,0.3545966,2.69839,0.9087648,6.429924,6.626193,52.79295
1,20217,2,17,149,KingBird,ID,2019,94.06596,23.52179,30.54225,37.52722,11.34207,1.803246,6.323929,1.480945,0.3182735,0.3284942,2.614585,0.6705565,6.930514,7.062444,51.62863
1,20218,2,18,102,22328_Ranger,ID,2019,93.60622,22.1156,31.02753,38.02172,11.68482,1.734226,6.39854,1.57871,0.2950562,0.3360292,2.429434,1.001481,6.898444,7.079445,49.40143
1,20219,2,19,168,AFX012,ID,2019,93.64469,21.90711,31.40597,38.73103,11.4879,1.755343,6.302835,1.528907,0.3021102,0.3283308,2.565082,0.8332716,6.31862,6.888813,48.84798
1,20220,2,20,164,AFX008,ID,2019,93.93691,24.29911,28.12743,35.19003,11.17288,2.02766,5.75779,1.505026,0.3268632,0.3338062,2.674522,0.63346,7.224824,7.331148,52.63794
1,20301,3,1,186,SW5512Y,ID,2019,95.3591,19.96006,32.95914,45.99838,8.041355,1.569532,6.759059,1.396806,0.290142,0.2828793,3.212768,0.2546309,7.254238,7.846856,51.37397
1,20302,3,2,159,AFX003,ID,2019,94.01778,22.84264,29.26944,36.37405,11.21769,1.889272,6.063892,1.543002,0.3014299,0.3125965,2.702571,0.8835895,7.322593,7.459025,52.11293
1,20303,3,3,147,Roadrunner,ID,2019,94.00125,23.17081,29.33499,36.99066,10.99944,1.866837,6.017894,1.489664,0.3122639,0.3270714,2.580986,0.9024714,6.802675,7.417717,50.80349
1,20304,3,4,109,Alfagraze,ID,2019,93.89034,24.55648,28.6135,35.41825,11.37169,1.960691,5.93008,1.502721,0.3336784,0.3355032,2.58333,0.9017561,7.018163,7.47664,53.13156
1,20305,3,5,29,499660,ID,2019,93.96698,23.2975,29.55601,37.39697,11.26625,1.946098,5.970821,1.535999,0.3197954,0.3396108,2.858385,0.6631283,6.530551,7.16802,51.21861
1,20306,3,6,75,452480,ID,2019,93.27014,25.48079,28.93086,35.02225,12.22894,1.851909,5.843039,1.558591,0.340556,0.3411927,2.676006,0.7514067,5.733775,6.632456,56.56451
1,20307,3,7,161,Rugged,ID,2019,93.76057,22.66826,29.12143,37.71291,10.64615,1.87036,5.861005,1.466664,0.3120981,0.3120376,2.711864,0.7857895,6.723687,7.38358,50.11436
1,20308,3,8,127,467935,ID,2019,94.17743,23.85717,29.15065,36.9278,10.70965,1.910602,6.011706,1.447074,0.3287382,0.3222252,2.832998,0.5833158,6.144904,7.06601,52.49226
1,20309,3,9,120,467924,ID,2019,93.62232,23.33475,29.12589,36.69968,11.30557,1.91868,5.843867,1.470539,0.3234437,0.3139926,2.789261,0.8292943,6.57354,7.255858,55.01187
1,20310,3,10,155,Robin,ID,2019,93.77947,24.77354,28.20948,35.04158,11.09322,1.922805,5.891769,1.521921,0.3278674,0.3362038,2.606144,0.7020705,6.222631,7.166163,53.99111
1,20311,3,11,41,486130,ID,2019,93.6813,23.06979,29.30207,37.40529,10.90934,1.910385,5.948354,1.458633,0.3146923,0.3374084,2.579452,1.002643,6.50179,7.206534,52.48912
1,20312,3,12,151,Raven,ID,2019,93.97578,22.95525,31.29531,38.45291,11.98995,1.744598,6.383569,1.470366,0.3167711,0.3408446,2.716265,0.9072308,5.608532,6.574489,51.06976
1,20313,3,13,150,Skylark,ID,2019,93.72213,22.73139,29.48401,38.3176,10.24282,1.854853,6.025705,1.41461,0.3120243,0.286007,2.841056,0.748235,6.64219,7.369359,49.32272
1,20314,3,14,201,22338_ VernalFD2,ID,2019,93.95643,22.80925,30.78335,38.60694,10.81625,1.845902,6.244089,1.402519,0.3245908,0.3220676,2.808619,0.7129487,5.720886,6.709268,51.23455
1,20315,3,15,195,54Q14,ID,2019,93.61366,23.37291,29.73389,37.55777,10.48529,1.901213,5.939923,1.469466,0.3225732,0.3267453,2.687443,0.5635427,6.373679,7.123274,50.47285
1,20316,3,16,108,22339_Vernema,ID,2019,94.24387,22.12099,32.19953,40.66368,10.69381,1.777019,6.772285,1.381149,0.3099759,0.3119163,2.664287,0.9094563,6.284144,6.794952,46.64783
1,20317,3,17,162,AFX457,ID,2019,93.96597,23.43418,29.57231,36.70338,10.90753,1.925012,5.872473,1.370008,0.3218634,0.3044635,2.805509,1.057888,6.317567,7.089587,51.28246
1,20318,3,18,60,262544,ID,2019,93.94804,22.417,31.71233,37.94126,11.8989,1.86045,6.412755,1.44174,0.3109286,0.32333,2.817292,1.121684,6.096978,6.63021,47.23997
1,20319,3,19,134,452490,ID,2019,94.0322,22.58958,30.24791,37.37619,11.23861,1.857468,6.203743,1.420365,0.3124083,0.3142328,2.847898,1.059578,6.393038,7.187483,51.34762
1,20320,3,20,202,Hi-Gest360,ID,2019,94.12723,22.86472,29.5548,36.36172,11.16728,1.928663,5.907213,1.390616,0.3091384,0.3223926,2.741317,1.217776,6.747838,7.303496,49.92812
1,20401,4,1,34,467982,ID,2019,94.16253,22.79548,31.04283,37.17697,12.13182,1.964175,6.236815,1.404988,0.3092115,0.3136118,2.815131,1.301411,6.5635,7.112047,50.51934
1,20402,4,2,97,467939,ID,2019,95.3029,20.62222,32.90118,44.0935,9.7695,1.608289,6.528485,1.467015,0.2880764,0.305832,3.355612,0.3837275,6.579813,7.157896,52.57804
1,20403,4,3,56,340114,ID,2019,94.53564,21.12363,31.36932,40.7053,9.962301,1.793918,6.415104,1.330399,0.2975028,0.284698,2.86998,1.010256,6.612472,7.451768,50.44519
1,20404,4,4,23,502485,ID,2019,94.15848,22.87299,31.74949,39.17006,10.86622,1.72095,6.523957,1.379232,0.3222709,0.3100117,2.887146,0.7442781,6.081104,6.681612,49.17267
1,20405,4,5,202,Hi-Gest360,ID,2019,95.21326,20.90249,30.53266,42.13282,8.799809,1.72387,6.137844,1.462461,0.2874763,0.3017804,3.209418,0.3848005,7.081689,7.94341,52.42796
1,20406,4,6,129,467931,ID,2019,94.3227,23.82992,30.48734,36.44453,12.21616,1.959193,6.009374,1.415547,0.3320692,0.3363416,2.988166,1.212789,6.700842,6.750678,53.69203
1,20407,4,7,187,SW3406,ID,2019,95.73574,18.92375,32.79535,47.05832,7.508186,1.648446,6.808051,1.516319,0.248225,0.3005628,3.321437,0.2692073,8.164278,8.916548,54.84328
1,20408,4,8,111,Agate,ID,2019,94.24404,21.48209,32.683,39.78255,11.94925,1.745044,6.70911,1.343688,0.3013783,0.3027897,2.704714,1.392327,6.973062,6.981101,46.84261
1,20409,4,9,76,452476,ID,2019,94.47176,23.12057,30.92851,38.74201,11.31871,1.843595,6.009739,1.363766,0.3417288,0.3112306,3.22714,0.6249847,5.700083,6.606655,55.61194
1,20410,4,10,158,AFX002,ID,2019,95.67941,19.61922,33.10909,46.08303,8.16363,1.765482,6.871382,1.497138,0.2571144,0.3084578,3.315687,0.2747891,7.964046,8.568993,52.83893
1,20411,4,11,201,22338_ VernalFD2,ID,2019,94.12179,22.38832,31.49914,38.313,11.08461,1.882259,6.269314,1.381059,0.3190286,0.3048272,2.902914,1.067165,5.894118,6.823115,50.10872
1,20412,4,12,39,468055,ID,2019,94.51485,22.56633,30.22222,39.68735,10.63255,1.772967,5.721028,1.408143,0.333895,0.3079632,3.367881,0.4955708,6.117191,6.807401,57.98981
1,20413,4,13,87,426208,ID,2019,94.1321,23.17937,30.88553,38.66898,10.51099,1.815108,6.288912,1.346492,0.3203909,0.3063545,2.864197,1.046645,5.934269,6.885692,48.97329
1,20414,4,14,172,AFX017,ID,2019,94.1981,22.88877,29.45488,36.16961,11.74853,1.901671,5.939064,1.426147,0.3073645,0.3143162,2.95517,1.198755,6.612039,7.324674,52.21966
1,20415,4,15,157,Mallard,ID,2019,94.35133,21.5182,31.10784,40.12521,11.0177,1.745289,6.117369,1.340653,0.3145228,0.3118618,3.086031,0.9888284,5.779725,6.753573,53.71795
1,20416,4,16,169,AFX013,ID,2019,93.73,27.68048,24.80899,30.71092,10.99655,1.993284,5.399923,1.589619,0.3317377,0.3399975,2.519725,1.14712,7.799606,8.290439,58.53978
1,20417,4,17,177,LS302,ID,2019,94.35183,23.81582,31.48856,37.48589,11.57305,1.876689,6.379495,1.379154,0.3357164,0.3262475,3.070006,0.9084732,5.531142,6.527415,51.40091
1,20418,4,18,22,502484,ID,2019,94.15696,22.40203,32.63001,39.25061,12.09235,1.793893,6.56905,1.363057,0.3114145,0.3195151,2.781403,1.291348,5.836959,6.594445,49.66213
1,20419,4,19,61,ABI700_FD6,ID,2019,93.89923,23.86823,30.08184,37.18296,9.832278,1.889592,6.289686,1.383893,0.3265527,0.3073615,2.558928,1.096458,6.706246,7.224945,44.96609
1,20420,4,20,180,5454,ID,2019,95.58517,18.63916,34.24246,47.564,8.073241,1.473112,7.162596,1.442382,0.2668324,0.2836764,3.042461,0.2639956,7.098644,7.878555,50.7131
1,20501,5,1,152,GoldFinch,ID,2019,94.38863,24.57084,29.28593,35.63041,10.96962,2.092178,5.829318,1.377147,0.3406762,0.3039986,3.11142,0.9042769,7.081693,7.597451,54.721
1,20502,5,2,202,Hi-Gest360,ID,2019,94.51349,22.79224,29.86953,37.22233,10.40658,1.967115,6.056069,1.343915,0.3189298,0.2911835,2.904455,1.152534,7.102458,7.904794,50.23875
1,20503,5,3,148,RedFalcon,ID,2019,94.46139,21.928,31.68671,38.8834,10.66662,1.936285,6.484122,1.320924,0.3110939,0.3021164,2.94678,1.146032,7.378577,7.432603,47.97944
1,20504,5,4,201,22338_ VernalFD2,ID,2019,94.57616,20.10399,34.30523,42.04541,11.09914,1.808609,6.878013,1.302159,0.3023057,0.2970167,2.846632,1.182452,6.989029,7.044185,47.58112
1,20505,5,5,85,430563,ID,2019,94.61577,23.86845,30.35475,36.6265,11.13704,2.029238,6.045944,1.335419,0.3423703,0.3176359,3.070573,0.9986823,6.931947,7.367271,54.79211
1,20506,5,6,193,SW5213,ID,2019,94.81556,21.64641,31.28271,38.31635,11.10811,1.965693,6.342633,1.340726,0.3083625,0.3132434,2.818585,1.387578,7.335052,8.054966,46.90361
1,20507,5,7,79,452474,ID,2019,94.226,23.46829,31.41167,37.51486,13.5981,1.863806,6.141395,1.47196,0.3457852,0.3545791,3.006967,1.142527,6.614418,6.783342,56.40557
1,20508,5,8,89,346902,ID,2019,94.35477,22.40345,31.61989,39.14355,10.37887,1.899559,6.448476,1.321755,0.3181498,0.2991111,2.757234,1.14794,6.43264,7.302252,48.14859
1,20509,5,9,2,170543,ID,2019,94.35355,21.68091,31.10504,38.74685,10.47459,1.94769,6.329666,1.349068,0.3044044,0.2886637,2.81417,1.220973,7.443949,7.579716,48.02948
1,20510,5,10,73,177012,ID,2019,94.55096,20.47856,31.61701,41.38506,8.810898,1.823577,6.393732,1.345923,0.2954109,0.2758638,2.950804,0.7430915,6.691203,7.583241,47.52401
1,20511,5,11,196,55V50,ID,2019,94.62611,23.34364,29.37111,36.30749,10.42949,1.993852,5.999043,1.371137,0.3201679,0.288005,2.998146,0.9137807,7.449694,7.51605,50.07873
1,20512,5,12,119,467925,ID,2019,94.13498,23.44083,31.21241,37.56332,12.47197,1.94354,6.143559,1.398462,0.3330176,0.3297498,2.846015,1.406699,6.596456,7.060066,53.72486
1,20513,5,13,59,278705_FERAX,ID,2019,94.05199,24.58652,28.89463,35.32346,10.8696,2.11848,5.76805,1.391725,0.3396589,0.3144916,2.940292,0.9307551,6.779432,7.407115,53.64592
1,20514,5,14,9,467950,ID,2019,94.365,22.99461,30.95857,38.23883,10.95677,1.925808,6.119125,1.293818,0.3325621,0.2918278,3.096992,1.210923,6.411046,7.347934,53.0607
1,20515,5,15,63,244317,ID,2019,93.83394,22.72649,32.27187,38.92129,11.74275,1.938565,6.279367,1.429553,0.3419368,0.3274218,2.934903,1.010027,5.842439,5.947351,52.11927
1,20516,5,16,125,452481_Lakak,ID,2019,94.48506,23.0618,31.00981,37.82956,12.15047,1.81511,6.314394,1.489071,0.2990184,0.321927,2.828806,1.299594,7.340453,7.704483,55.01434
1,20517,5,17,122,467918,ID,2019,94.42851,22.43096,31.57071,38.92201,11.08796,1.874665,6.50599,1.349507,0.3153811,0.2991797,2.800772,1.244766,7.240897,7.270055,48.85743
1,20518,5,18,138,467893,ID,2019,94.4268,23.84793,30.06812,36.81614,11.6355,1.975776,6.206593,1.519305,0.2980627,0.3338832,2.728261,1.416222,6.776659,7.597025,52.05385
1,20519,5,19,191,SW42032,ID,2019,94.52679,22.78397,29.79939,36.99075,10.07732,2.072434,6.078568,1.387664,0.3121677,0.3019273,2.774626,1.365625,7.615455,8.019473,47.92808
1,20520,5,20,183,55V12,ID,2019,94.51088,22.11856,31.16813,38.55114,10.3692,1.88302,6.43926,1.314794,0.3112037,0.2869563,2.885228,0.9970431,6.835771,7.339935,47.95354
1,20601,6,1,3,173738,ID,2019,94.43558,22.26472,30.95766,38.57006,10.39754,1.917626,6.23637,1.345909,0.3116438,0.2826505,2.839876,1.021911,6.524917,7.290294,47.89572
1,20602,6,2,26,502472,ID,2019,94.28793,22.28432,32.28871,39.16166,11.33673,1.762595,6.714659,1.375417,0.3127705,0.3011235,2.857702,1.078055,6.316953,6.843542,48.06598
1,20603,6,3,8,467949,ID,2019,94.23725,23.23905,31.97849,38.48645,11.27846,1.833887,6.339548,1.332393,0.3368736,0.3105378,3.032737,0.856392,5.882923,6.670725,51.53699
1,20604,6,4,133,452499,ID,2019,94.00696,24.65119,28.85994,35.03078,11.35576,2.094318,5.631187,1.44063,0.3440457,0.3189704,3.021494,0.8279845,6.928262,7.088771,55.36888
1,20605,6,5,96,467903,ID,2019,94.31278,21.30085,32.36581,39.13711,12.08267,1.909944,6.473157,1.417447,0.310795,0.3281189,2.842345,1.48051,6.669978,7.116965,50.18678
1,20606,6,6,64,217419,ID,2019,94.36308,23.28806,30.71162,36.17944,12.91989,2.05919,6.270605,1.467623,0.325418,0.3312367,2.935032,1.187711,6.040094,6.914975,50.58852
1,20607,6,7,42,467983,ID,2019,94.05756,23.61387,30.29947,36.91567,11.03235,1.916772,6.049335,1.423823,0.3401687,0.3354735,2.734631,1.146895,7.03347,7.166734,52.0382
1,20608,6,8,145,26659_5269,ID,2019,94.52398,22.52351,31.81318,38.33593,10.95628,1.864451,6.482968,1.346199,0.3268427,0.2979106,3.019533,0.8502755,6.985794,7.039202,47.83401
1,20609,6,9,10,467951,ID,2019,94.41668,21.96173,32.66638,39.17296,12.83286,1.856358,6.538795,1.419087,0.3209856,0.3290525,2.855484,1.57968,6.263636,6.87835,52.07315
1,20610,6,10,74,452478,ID,2019,93.8875,21.96699,32.03917,39.06112,12.1541,1.784341,6.200066,1.417041,0.3404061,0.354165,2.837386,1.215329,6.073322,6.689613,52.83871
1,20611,6,11,167,CiscoII,ID,2019,94.34748,24.0665,30.26516,35.86386,11.2905,1.841786,6.299106,1.405997,0.3379433,0.3317339,2.847355,0.9380005,6.068063,6.945566,51.76737
1,20612,6,12,188,55Q28,ID,2019,94.4876,21.96564,31.56131,37.89214,11.70009,1.807983,6.391349,1.368664,0.3111057,0.3234493,2.727971,1.325169,7.201098,7.288711,49.4287
1,20613,6,13,69,204591,ID,2019,94.4472,21.57946,31.13783,38.86357,10.56351,1.856978,6.351206,1.328797,0.3011187,0.2996822,2.739873,1.314596,6.642167,7.542096,47.02862
1,20614,6,14,4,172982,ID,2019,94.42636,23.09031,30.66371,37.35339,10.565,1.847421,6.342053,1.37228,0.3207335,0.3237042,2.769945,1.087306,6.525793,7.186934,48.5472
1,20615,6,15,201,22338_ VernalFD2,ID,2019,94.19801,20.93512,32.20255,39.36238,11.18612,1.910846,6.538215,1.387878,0.3042976,0.3282339,2.655125,1.41678,7.067005,7.517612,48.64996
1,20616,6,16,202,Hi-Gest360,ID,2019,94.394,21.61497,30.31787,38.43818,9.765171,1.890555,6.035501,1.277651,0.3144186,0.3142847,2.666188,1.464591,7.367761,8.051328,47.89295
1,20617,6,17,153,Wren,ID,2019,94.07876,23.49596,28.89961,36.62799,9.926865,2.006119,5.734179,1.322762,0.3307323,0.2955325,2.751968,1.167645,6.84986,7.79464,49.9668
1,20618,6,18,112,22304_Maverick_FD1,ID,2019,94.23634,23.03715,30.80336,38.04386,10.3925,1.868289,6.085274,1.372129,0.3449207,0.313774,2.956607,1.009029,6.421368,7.12736,49.97641
1,20619,6,19,30,502460,ID,2019,93.78374,22.15146,31.27516,38.27436,11.9312,1.810774,6.277572,1.481385,0.3190614,0.3683193,2.510091,1.509221,7.132323,7.21807,48.85854
1,20620,6,20,83,440497,ID,2019,93.89029,22.71432,30.03519,35.97008,11.7963,1.895013,6.107469,1.496602,0.3163027,0.3347514,2.698159,1.147112,6.463137,7.191554,47.47656
1,20701,7,1,184,5364,ID,2019,94.21365,23.21682,31.43836,37.7682,11.60792,1.847768,6.320325,1.375455,0.3318502,0.3183782,2.799812,1.009438,6.644323,6.822957,46.80777
1,20702,7,2,170,AFX015,ID,2019,94.33793,22.89308,29.83702,37.03491,11.0459,1.896319,6.167819,1.385609,0.313179,0.3152415,2.594613,1.407459,7.24397,7.443718,47.39382
1,20703,7,3,47,502424,ID,2019,94.33448,22.93841,30.99071,37.6829,11.37905,1.818794,6.452404,1.438891,0.3276787,0.3360817,2.641002,1.186337,6.934704,7.260207,46.15016
1,20704,7,4,57,452479,ID,2019,94.27897,23.95572,30.72735,36.41205,12.52785,1.957748,6.167101,1.483627,0.3416512,0.3468294,2.814045,1.357628,6.238213,7.062938,50.83211
1,20705,7,5,88,430561,ID,2019,94.5288,23.22665,32.21598,38.17315,11.62938,1.855067,6.668056,1.412078,0.3333748,0.3282641,2.849813,1.07145,6.126557,6.679632,47.0715
1,20706,7,6,113,22278,ID,2019,94.30585,22.62231,31.38974,38.22018,11.45166,1.800296,6.287006,1.380825,0.3284506,0.3306997,2.694979,1.118195,7.16037,7.164421,47.88504
1,20707,7,7,93,467900,ID,2019,94.18517,22.7652,30.14721,37.70785,11.03997,1.899464,6.00004,1.397805,0.3309053,0.3251313,2.716017,1.216872,7.250442,7.387025,50.23234
1,20708,7,8,7,467962,ID,2019,94.38947,22.81547,31.65353,37.69896,12.48194,1.829076,6.387001,1.446508,0.3252506,0.334945,2.791099,1.173772,6.203021,6.728463,49.8491
1,20709,7,9,36,468010,ID,2019,94.19605,23.80488,30.63846,37.48494,12.77856,1.879555,6.039489,1.452437,0.3523179,0.3598337,2.852556,1.412685,6.457344,6.585388,55.60105
1,20710,7,10,165,AFX009,ID,2019,94.45001,22.14912,31.45499,37.15915,13.52059,1.931691,6.249102,1.514651,0.3090883,0.3540092,2.706556,1.674608,5.675466,6.95836,49.97
1,20711,7,11,140,464793,ID,2019,94.19076,23.18347,32.65431,39.0126,12.30822,1.673573,6.630571,1.437324,0.3473222,0.3692611,2.724805,1.126325,5.747926,6.349682,50.49737
1,20712,7,12,107,22300_Lahontan,ID,2019,94.18294,21.99108,31.95734,38.84303,11.91095,1.767798,6.743086,1.465025,0.3112292,0.3428278,2.469234,1.358746,6.558351,6.831775,44.68329
1,20713,7,13,182,5432,ID,2019,94.38409,22.36846,30.74269,37.9402,10.70745,1.827108,6.263764,1.409323,0.319217,0.3137049,2.815135,0.89744,6.421817,7.045999,47.7241
1,20714,7,14,202,Hi-Gest360,ID,2019,94.54267,21.73887,31.46678,38.57373,11.68311,1.81355,6.312645,1.433777,0.3129789,0.3254967,2.784591,1.307766,7.150699,7.176754,46.84675
1,20715,7,15,71,182241,ID,2019,94.32494,22.16237,33.87227,40.76979,11.94481,1.656819,6.993214,1.399,0.3252315,0.3423146,2.674705,1.112612,5.61237,6.258977,47.67794
1,20716,7,16,198,SW4107,ID,2019,94.36143,22.11255,31.12146,37.91664,11.53778,1.754508,6.463402,1.444881,0.310777,0.3273599,2.636351,1.291088,6.176302,7.084122,46.15715
1,20717,7,17,192,SW5210,ID,2019,94.71973,21.35457,33.00639,39.79504,12.52825,1.796189,6.714797,1.3729,0.3065749,0.3057893,2.832464,1.133491,6.205044,7.07555,46.54009
1,20718,7,18,65,2121054,ID,2019,94.16508,21.54901,33.57883,39.63433,13.63891,1.744997,6.989531,1.592945,0.3016184,0.3740847,2.564016,1.57611,5.144995,6.318604,45.90083
1,20719,7,19,190,55V48,ID,2019,94.24273,22.75353,30.59305,37.96202,11.28695,1.88599,6.328367,1.425607,0.3284362,0.3262736,2.612069,1.276014,6.862034,7.29587,47.61396
1,20720,7,20,201,22338_ VernalFD2,ID,2019,94.54596,20.80722,34.13988,41.19214,12.63908,1.743348,6.881867,1.386214,0.3094854,0.3218307,2.676929,1.499922,6.064617,6.787937,47.93899
1,20801,8,1,135,452489_Sevelra,ID,2019,94.05958,23.79422,30.21324,36.61509,11.16086,1.866487,6.050869,1.488787,0.3407336,0.3219823,2.864977,0.9193578,6.608639,6.79887,50.60144
1,20802,8,2,117,467905,ID,2019,94.28857,21.89341,32.30044,38.17374,14.19085,1.77542,6.730706,1.621719,0.2706638,0.3554227,2.305211,1.872483,5.804031,7.526639,50.97122
1,20803,8,3,21,502482,ID,2019,94.16742,22.23682,31.69942,38.66669,12.04117,1.731524,6.374456,1.423647,0.3300692,0.3245151,2.82356,1.202576,5.870087,6.606395,48.99918
1,20804,8,4,185,54VQ52,ID,2019,94.51383,22.15166,31.78872,38.21938,12.1645,1.804275,6.492254,1.450209,0.3214484,0.3228178,2.795557,1.419527,6.453739,6.947921,49.40852
1,20805,8,5,20,502481,ID,2019,94.45856,21.64761,33.35759,39.91726,12.71371,1.772143,6.81299,1.484211,0.3146672,0.3155455,2.793636,1.277876,5.655324,6.75774,47.28502
1,20806,8,6,114,ApolloII,ID,2019,94.35703,22.54754,32.02118,38.51259,11.5298,1.807169,6.719525,1.438166,0.3186275,0.3207299,2.761812,1.085138,6.427268,6.756561,46.2674
1,20807,8,7,176,LS202,ID,2019,94.18906,23.40633,31.2763,37.32958,13.79702,1.823017,6.329872,1.519317,0.3314728,0.3582448,2.63723,1.698629,5.832073,6.669117,53.33569
1,20808,8,8,46,499546,ID,2019,94.11572,24.49475,31.15022,36.78722,12.66343,1.878678,6.219338,1.464872,0.3479141,0.3720843,2.726739,1.275612,5.670779,6.582386,50.33215
1,20809,8,9,81,452437,ID,2019,94.29013,21.77065,33.53499,39.90562,14.11923,1.724133,6.716265,1.517604,0.3194158,0.3425294,2.754046,1.631106,5.429976,6.195638,52.48861
1,20810,8,10,171,AFX016,ID,2019,94.31626,22.55749,29.63457,36.3706,11.32126,1.973656,6.075182,1.426968,0.3037003,0.319091,2.813213,1.321005,7.254827,7.627004,47.95819
1,20811,8,11,201,22338_ VernalFD2,ID,2019,94.25176,21.64382,32.3355,39.29425,11.3557,1.803687,6.578235,1.403215,0.3160681,0.3284348,2.745228,1.268057,6.533962,6.650692,46.18929
1,20812,8,12,194,SW4351,ID,2019,94.33352,23.53411,31.38328,37.16933,12.31495,1.830186,6.537913,1.467685,0.3287684,0.3373036,2.801031,1.043789,6.213546,6.591549,47.69656
1,20813,8,13,11,467952,ID,2019,94.32902,22.50727,31.73808,39.42295,11.81792,1.791687,6.338731,1.372266,0.3334001,0.3210641,2.809506,1.35461,6.101573,6.950008,50.23624
1,20814,8,14,45,502463,ID,2019,94.24927,22.55552,33.37923,39.35308,12.70541,1.696558,7.033334,1.471654,0.3236441,0.3458827,2.774551,1.348842,6.031455,6.350662,48.73281
1,20815,8,15,163,AFX007,ID,2019,94.32026,23.81486,29.43451,35.80092,11.03883,1.995193,6.085963,1.463896,0.3229194,0.3271481,2.747247,1.518458,6.933209,7.450119,49.50378
1,20816,8,16,202,Hi-Gest360,ID,2019,94.34023,24.31484,29.2778,34.97202,11.73954,1.950203,5.99377,1.465415,0.3358701,0.3336769,2.835118,1.275045,6.863717,7.245728,49.57372
1,20817,8,17,141,464749,ID,2019,94.22598,22.58286,31.31924,37.74714,11.96041,1.882575,6.443092,1.497305,0.307499,0.3330448,2.832307,1.048077,6.332425,6.689331,47.31624
1,20818,8,18,49,467963,ID,2019,94.12881,23.24881,31.44479,38.36745,12.7638,1.866661,6.170301,1.423525,0.3504458,0.3414375,2.979862,1.227527,5.614651,6.269149,52.8494
